2018_09_13_9|Rock on, Gold Dust Woman. Take your silver spoon. Dig your grave sang this Cowbell Employing Band.|Rock on, Gold Dust Woman. Take your silver spoon. Dig your grave sang this Cowbell Employing Band.
2018_09_10_10|There what an entomologist studies.|There what an entomologist studies.
2018_09_21_46|She was the Boston Globe magazine's Bostonian of the year for 2009.|She was the Boston Globe magazine's Bostonian of the year for twenty oh nine.
2018_09_21_13|Said one way, it means not extreme. Another, to preside over a debate.|Said one way, it means not extreme. Another, to preside over a debate.
2018_09_20_72|An 87 million dollar Mark Rothko painting is titled Orange, these two colors that combine to make orange.|An eighty-seven million dollar Mark Rothko painting is titled Orange, these two colors that combine to make orange.
2018_09_24_14|2008 Russell Brand, Mila Kunis, Jason Segel.|twenty oh eight Russell Brand, Mila Kunis, Jason Segel.
2018_09_10_8|In a 2012 memoir, the widow of this Argentine-born guerrilla fighter tells of how he declared his love for her in a jeep.|In a twenty twelve memoir, the widow of this Argentine-born guerrilla fighter tells of how he declared his love for her in a jeep.
2018_09_10_85|and that is Mount Holyoke.|and that is Mount Holyoke.
2018_09_13_17|From tea to shiny tea, it's a small item of little value, especially a piece of jewelry.|From tea to shiny tea, it's a small item of little value, especially a piece of jewelry.
2018_09_13_45|You suffer from this when you get over anxious or bored by staying in a cottage-like place for too long.|You suffer from this when you get over anxious or bored by staying in a cottage-like place for too long.
2018_09_19_20|You and Jonathan off to an excellent start. Our champions slow off the mark today.|You and Jonathan off to an excellent start. Our champions slow off the mark today.
2018_09_14_1|you know that we've been highlighting some of the former Jeopardy! champions who will be coming back to our program later this year to compete in the Jeopardy! All-Star Games. It's a team tournament, not a team tournament. More about that in a little bit. Kyle, Riley, Andrew, welcome. Good luck. Let's go.|you know that we've been highlighting some of the former Jeopardy! champions who will be coming back to our program later this year to compete in the Jeopardy! All-Star Games. It's a team tournament, not a team tournament. More about that in a little bit. Kyle, Riley, Andrew, welcome. Good luck. Let's go.
2018_09_20_52|Jay Beggar, Tea Cake Walters.|Jay Beggar, Tea Cake Walters.
2018_09_26_7|San Diego State got into linguistic theory in invented languages. This Star Trek one and beyond.|San Diego State got into linguistic theory in invented languages. This Star Trek one and beyond.
2018_09_13_83|Three contractions led to this triple rhyme phrase, meaning basically, if only I had, but oh well.|Three contractions led to this triple rhyme phrase, meaning basically, if only I had, but oh well.
2018_09_27_71|what is fallen astronaut. Thank you Michael.|what is fallen astronaut. Thank you Michael.
2018_09_13_11|It's short for the agreement some couples sign before they get married.|It's short for the agreement some couples sign before they get married.
2018_09_14_77|This city is the grand old benevolent national asylum for the helpless.|This city is the grand old benevolent national asylum for the helpless.
2018_09_27_26|to give to the queen. Have a look.|to give to the queen. Have a look.
2018_09_21_21|a lot like Jeopardy, isn't it?|a lot like Jeopardy, isn't it?
2018_09_19_46|Conducting Maria Callas in Medea in 1953, Lenny triumphed as the first American to conduct at this Milan venue.|Conducting Maria Callas in Medea in nineteen fifty-three, Lenny triumphed as the first American to conduct at this Milan venue.
2018_09_10_15|Mo, Larry, and Curly.|Mo, Larry, and Curly.
2018_09_14_48|Honey, yes, that takes you to 4,800. You're in second place. Raleigh, though, the one going first in Double Jeopardy.|Honey, yes, that takes you to four thousand, eight hundred. You're in second place. Raleigh, though, the one going first in Double Jeopardy.
2018_09_26_31|favorite author.|favorite author.
2018_09_13_25|All right, Lauren Stripling, teaching artist who works for a nonprofit that I've never heard of. What's it called?|All right, Lauren Stripling, teaching artist who works for a nonprofit that I've never heard of. What's it called?
2018_09_20_79|Interesting subject for final folklore players interesting clue as well|Interesting subject for final folklore players interesting clue as well
2018_09_10_92|The second for by kayak traveled through this nation for a month. Thirty seconds, players. Good luck.|The second for by kayak traveled through this nation for a month. Thirty seconds, players. Good luck.
2018_09_11_41|Here it is, here's the clue. On December 12, 1901, he used a kite to raise an antenna and claimed to receive the first wireless signal from over the Atlantic.|Here it is, here's the clue. On December twelve, nineteen oh one, he used a kite to raise an antenna and claimed to receive the first wireless signal from over the Atlantic.
2018_09_19_74|Jack Black is sweet on Sister Encarnacion in this 2006 movie. She's mad that kids are wrestling in a sacred place.|Jack Black is sweet on Sister Encarnacion in this twenty oh six movie. She's mad that kids are wrestling in a sacred place.
2018_09_24_42|Mitsubishi is right. Now, as we get into this last category, I want you to know that you get to join me for each of the clues on these fascinating islands. Where do we start, Nancy?|Mitsubishi is right. Now, as we get into this last category, I want you to know that you get to join me for each of the clues on these fascinating islands. Where do we start, Nancy?
2018_09_19_41|Going to see how Serbia has changed since it was part of this country when I visited in 1988.|Going to see how Serbia has changed since it was part of this country when I visited in nineteen eighty-eight.
2018_07_02_46|What is rhubarb? Adam, back to you.|What is rhubarb? Adam, back to you.
2018_09_13_49|Lyrica may be the call when pain from nerve damage from this post-chickenpox disease sends us through the roof.|Lyrica may be the call when pain from nerve damage from this post-chickenpox disease sends us through the roof.
2018_09_13_86|Via Monte Napoleone in this fashionable city.|Via Monte Napoleone in this fashionable city.
2018_09_21_42|Meunier is a popular preparation for the Dover type of this flatfish with a delicate texture.|Meunier is a popular preparation for the Dover type of this flatfish with a delicate texture.
2018_09_14_62|Belzoni, Mississippi has a museum and a festival devoted to this whiskered water dweller.|Belzoni, Mississippi has a museum and a festival devoted to this whiskered water dweller.
2018_09_24_7|Who is Buster Brown? Buster Brown.|Who is Buster Brown? Buster Brown.
2018_09_14_38|Meghan Markle, correct.|Meghan Markle, correct.
2018_09_21_26|The nine days this actor worked on All the Money in the World were well spent. He got an Oscar nomination.|The nine days this actor worked on All the Money in the World were well spent. He got an Oscar nomination.
2018_09_21_10|make it a true daily double.|make it a true daily double.
2018_09_21_31|A tressure is a practitioner of this gymnastic urban running and jumping pastime.|A tressure is a practitioner of this gymnastic urban running and jumping pastime.
2018_09_24_4|1994, Sally Field, Tom Hanks, Robin Wright.|nineteen ninety-four, Sally Field, Tom Hanks, Robin Wright.
2018_07_02_17|All right, here's Sarah.|All right, here's Sarah.
2018_09_27_27|There were once two cats from this Irish town, and each thought that was one cat too many.|There were once two cats from this Irish town, and each thought that was one cat too many.
2018_07_02_88|All right, here is the clue. Take a look. The photo from a 1967 march on the Pentagon demonstrates this rhyming slogan of the time.|All right, here is the clue. Take a look. The photo from a nineteen sixty-seven march on the Pentagon demonstrates this rhyming slogan of the time.
2018_07_02_79|This dash and dot dialect debuted in 1838.|This dash and dot dialect debuted in eighteen thirty-eight.
2018_09_20_27|This billionaire and husband of Catherine T. didn't buy rubber bands. They were free with the morning paper.|This billionaire and husband of Catherine T. didn't buy rubber bands. They were free with the morning paper.
2018_09_25_27|Nancy Schaupa from St. Joe, Texas, retired high school teacher who helped her little town set up a library.|Nancy Schaupa from Saint Joe, Texas, retired high school teacher who helped her little town set up a library.
2018_09_20_51|This word that also means trifling follows times in the name of a New Orleans newspaper.|This word that also means trifling follows times in the name of a New Orleans newspaper.
2018_09_10_66|Primary? Elementary? Yeah.|Primary? Elementary? Yeah.
2018_09_27_12|G is for this plural sounding medical specialty that deals specifically with the elderly.|G is for this plural sounding medical specialty that deals specifically with the elderly.
2018_09_26_4|He must be a very nice animal, observed the mole, as he got into the boat and took the skulls.|He must be a very nice animal, observed the mole, as he got into the boat and took the skulls.
2018_09_11_6|Adieu.|Adieu.
2018_09_25_49|All right, Courtney with 5,000 is in second place. Nancy in the lead, 5,600. Vincent at an even 3,000.|All right, Courtney with five thousand is in second place. Nancy in the lead, five thousand, six hundred. Vincent at an even three thousand.
2018_09_27_17|All the king's horses and all the king's men couldn't put him together again.|All the king's horses and all the king's men couldn't put him together again.
2018_09_11_38|The book was Advise and Consent. Laurie, we have less than a minute now.|The book was Advise and Consent. Laurie, we have less than a minute now.
2018_09_24_57|what is flinch or cringe.|what is flinch or cringe.
2018_09_13_37|Evil housekeeper Mrs. Danvers almost persuades a young wife to kill herself in this Daphne du Maurier novel.|Evil housekeeper Misess Danvers almost persuades a young wife to kill herself in this Daphne du Maurier novel.
2018_09_13_28|Okay, great. Sean Moore from Miami, Florida. You're a concert goer. What kind of concerts are we talking about? Because you've been to how many?|Okay, great. Sean Moore from Miami, Florida. You're a concert goer. What kind of concerts are we talking about? Because you've been to how many?
2018_09_10_25|You like going to school.|You like going to school.
2018_09_14_89|I would hope this is a popular subject for finals, sports halls of fame. Gentlemen, here is your clue.|I would hope this is a popular subject for finals, sports halls of fame. Gentlemen, here is your clue.
2018_09_11_29|Published in 1783, his American spelling book preceded his famous dictionary by 45 years.|Published in seventeen eighty-three, his American spelling book preceded his famous dictionary by forty-five years.
2018_09_26_72|Number one on Parade magazine's 15 favorite quotes from friends was this joey's signature line|Number one on Parade magazine's fifteen favorite quotes from friends was this joey's signature line
2018_09_20_11|A 1785 letter said that to save ink, the late Duchess of Marlborough never did this. We hope she crossed her T's.|A seventeen eighty-five letter said that to save ink, the late Duchess of Marlborough never did this. We hope she crossed her T's.
2018_09_21_1|Kyle has certainly helped Jeopardy! get its 35th season off to a great start, winning a ton of money. Rob and Dino, welcome aboard. Let's go into the first round, shall we?|Kyle has certainly helped Jeopardy! get its thirty-fiveth season off to a great start, winning a ton of money. Rob and Dino, welcome aboard. Let's go into the first round, shall we?
2018_07_02_58|This type of lady is a sobriquet for Margaret Thatcher. This type of man is a sobriquet for Tony Stark.|This type of lady is a sobriquet for Margaret Thatcher. This type of man is a sobriquet for Tony Stark.
2018_09_27_15|If it's October 23rd between 6.02 a.m. and 6.02 p.m., it's Mole Day on which chemists celebrate this man's number.|If it's October twenty-threerd between six point zero two a.m. and six point zero two p.m., it's Mole Day on which chemists celebrate this man's number.
2018_09_19_79|Jeopardy seems to be stuck in the 18th century. Today our final category has to do with 18th century Americans. Players, here's your clue. In a famous 1775 speech, he said, "'Our chains are forged. Their clanking may be heard on the plains of Boston.'" Thirty seconds. Good luck.|Jeopardy seems to be stuck in the eighteenth century. Today our final category has to do with eighteenth century Americans. Players, here's your clue. In a famous seventeen seventy-five speech, he said, "'Our chains are forged. Their clanking may be heard on the plains of Boston.'" Thirty seconds. Good luck.
2018_07_02_52|All of you now on the plus side. Suzanne's still in the lead. Adam, you have 1,600 dollars and you pick first.|All of you now on the plus side. Suzanne's still in the lead. Adam, you have one thousand, six hundred dollars and you pick first.
2018_09_27_53|Raise a glass to this timely phrase, originally a US Navy term for a period of entertainment.|Raise a glass to this timely phrase, originally a US Navy term for a period of entertainment.
2018_09_11_57|In 2005, some 300,000 mourners filled St. Peter's Square for his funeral.|In twenty oh five, some three hundred thousand mourners filled Saint Peter's Square for his funeral.
2018_09_13_8|CCR.|CCR.
2018_09_21_9|Who are the round heads?|Who are the round heads?
2018_09_20_62|A memorial in Canberra honors the 50,000 Aussies who served in this conflict in the 1960s and 70s.|A memorial in Canberra honors the fifty thousand Aussies who served in this conflict in the nineteen sixtys and seventys.
2018_09_20_67|an Australian Robin Hood to some, this down under bandit and bank robber was captured in 1880 and faced the hangman.|an Australian Robin Hood to some, this down under bandit and bank robber was captured in eighteen eighty and faced the hangman.
2018_09_10_47|It's the state Wyoming looks up to.|It's the state Wyoming looks up to.
2018_09_20_49|Katniss!|Katniss!
2018_09_11_40|This type of kite, also known as a cellular kite, is seen here aloft.|This type of kite, also known as a cellular kite, is seen here aloft.
2018_09_11_16|A chaste nerd trades his action figures in for chicks.|A chaste nerd trades his action figures in for chicks.
2018_09_24_35|Nancy, two categories still in play.|Nancy, two categories still in play.
2018_09_21_27|Climbing the seven summits, the highest on each continent, includes 16,000 foot Vincent Massif on this continent.|Climbing the seven summits, the highest on each continent, includes sixteen thousand foot Vincent Massif on this continent.
2018_09_13_6|This rap trio from Brooklyn, as in no sleep till Threw in a cowbell solo on Hey Ladies.|This rap trio from Brooklyn, as in no sleep till Threw in a cowbell solo on Hey Ladies.
2018_09_25_14|In the Cygnus X-1 star system discovered in 1964, a blue supergiant circles this hungry unseen phenomenon.|In the Cygnus X-one star system discovered in nineteen sixty-four, a blue supergiant circles this hungry unseen phenomenon.
2018_09_26_82|Let's adjourn into this type of room with a name from the Latin for sun. Glass enclosed so it's bright inside.|Let's adjourn into this type of room with a name from the Latin for sun. Glass enclosed so it's bright inside.
2018_09_24_37|There's only one consonant in this maker of the S7.|There's only one consonant in this maker of the Sseven.
2018_09_19_30|This word for a humanoid robot comes partly from the Greek for self.|This word for a humanoid robot comes partly from the Greek for self.
2018_09_14_88|Purgatory correct, taking you to 10,200. dollars Not enough to keep Kyle from having made this into a runaway. And Riley, unfortunately, you wind up in the red, but you will go home with 1,000. dollars Andrew and Kyle, you two get to deal with this subject in final today.|Purgatory correct, taking you to ten thousand, two hundred dollars. Not enough to keep Kyle from having made this into a runaway. And Riley, unfortunately, you wind up in the red, but you will go home with one thousand dollars. Andrew and Kyle, you two get to deal with this subject in final today.
2018_07_02_57|Marvin Gaye, this singer's debut single, was a duet with Meghan Trainor.|Marvin Gaye, this singer's debut single, was a duet with Meghan Trainor.
2018_09_11_7|Pesticides called neonicotinoids are under an EU ban, primarily to save these insects.|Pesticides called neonicotinoids are under an EU ban, primarily to save these insects.
2018_09_20_73|This man became England's king in 1689 because his wife, daughter of the previous king, insisted on it.|This man became England's king in sixteen eighty-nine because his wife, daughter of the previous king, insisted on it.
2018_09_20_25|Well, of course, the British would not want to have French horns.|Well, of course, the British would not want to have French horns.
2018_09_19_14|Pre-euro, Estonia used the krune, and before that, this Russian currency.|Pre-euro, Estonia used the krune, and before that, this Russian currency.
2018_09_11_14|A trio of bachelors cares for a foundling left on their doorstep.|A trio of bachelors cares for a foundling left on their doorstep.
2018_09_13_75|This comic actor who played Dr. Frankenstein and Willy Wonka also wrote fiction like Something to Remember You By.|This comic actor who played Doctor Frankenstein and Willy Wonka also wrote fiction like Something to Remember You By.
2018_09_20_38|Helping prepare for events five years later, in 1964, Ranger 7 snapped over 4,000 photos of the surface of this.|Helping prepare for events five years later, in nineteen sixty-four, Ranger seven snapped over four thousand photos of the surface of this.
2018_09_13_34|Full Fathom 5 was one of his earliest drip paintings, a technique he took up when he was 35.|Full Fathom five was one of his earliest drip paintings, a technique he took up when he was thirty-five.
2018_09_10_18|Take a run at this exercise machine, also defined as any monotonous routine in which there is little or no progress.|Take a run at this exercise machine, also defined as any monotonous routine in which there is little or no progress.
2018_09_10_68|That word is mainstream.|That word is mainstream.
2018_09_27_23|Who is Maria? Where is she?|Who is Maria? Where is she?
2018_09_25_79|Inferno because it is Hell's Canyon. Nancy, go again.|Inferno because it is Hell's Canyon. Nancy, go again.
2018_09_26_94|Before we get into the final, a brief explanation for the reason that the scores are different now than they were a few seconds ago when we went into the commercial break. We should have been a little bit more specific on our clue about the Lapras scope. Turns out the Lapras scope is a kind of endoscope, so we are crediting Jordan with an extra 4000. The scores as you see them are correct and the three players are about to deal with authors and this clue.|Before we get into the final, a brief explanation for the reason that the scores are different now than they were a few seconds ago when we went into the commercial break. We should have been a little bit more specific on our clue about the Lapras scope. Turns out the Lapras scope is a kind of endoscope, so we are crediting Jordan with an extra four thousand. The scores as you see them are correct and the three players are about to deal with authors and this clue.
2018_09_14_67|Dizzy Gillespie and Diana Krall are among those who have played at this musical event, first held in Northern California in 1958.|Dizzy Gillespie and Diana Krall are among those who have played at this musical event, first held in Northern California in nineteen fifty-eight.
2018_07_02_64|Major Leaguers Cameron Maben and Drew Storin were once this boy. Barbara Gordon changed herself into this girl.|Major Leaguers Cameron Maben and Drew Storin were once this boy. Barbara Gordon changed herself into this girl.
2018_09_20_63|15-year-old Isabelle Leatham won fame as the first Aussie one of these, after Duke Kahanamoku plucked her from a crowd in 1915.|fifteen-year-old Isabelle Leatham won fame as the first Aussie one of these, after Duke Kahanamoku plucked her from a crowd in nineteen fifteen.
2018_09_10_49|He's the one and that takes you to an even 9,000. dollars Isaac, though, is going first.|He's the one and that takes you to an even nine thousand dollars. Isaac, though, is going first.
2018_09_13_39|This season precedes fever in the name of that restless feeling you're said to get at its start.|This season precedes fever in the name of that restless feeling you're said to get at its start.
2018_09_20_1|Before we get into today's match, let me take a moment to remind you that Jeopardy! is going to be celebrating its 35th anniversary with a special tournament later this year, the Jeopardy! All-Star Games. And this Saturday, you can tune in on Facebook Live at one o'clock Eastern Time, 10 a.m. Pacific Time, for The Draft. The six captains will be picking two other former Jeopardy! champs as their teammates. Gonna be exciting, something to look forward to. All right, Amanda, Bucky, and Kyle, good to have you here, let's go to work.|Before we get into today's match, let me take a moment to remind you that Jeopardy! is going to be celebrating its thirty-fiveth anniversary with a special tournament later this year, the Jeopardy! All-Star Games. And this Saturday, you can tune in on Facebook Live at one o'clock Eastern Time, ten a.m. Pacific Time, for The Draft. The six captains will be picking two other former Jeopardy! champs as their teammates. Gonna be exciting, something to look forward to. All right, Amanda, Bucky, and Kyle, good to have you here, let's go to work.
2018_07_02_28|who teaches students about archaeology and does it in an interesting way. Tell us.|who teaches students about archaeology and does it in an interesting way. Tell us.
2018_09_24_18|UrbanDictionary.com has harsh words for the hairdo called, A man this used by hipsters.|UrbanDictionary.com has harsh words for the hairdo called, A man this used by hipsters.
2018_09_27_48|All right, here are the categories.|All right, here are the categories.
2018_09_27_85|This actress's memoir, Troublemaker, is subtitled Surviving Hollywood and Scientology.|This actress's memoir, Troublemaker, is subtitled Surviving Hollywood and Scientology.
2018_09_25_48|The invention of wings.|The invention of wings.
2018_09_24_3|This substance that weakens or cripples Superman can now mean a substance that affects any particular person.|This substance that weakens or cripples Superman can now mean a substance that affects any particular person.
2018_07_02_5b|is called Criminal Minds. We're off to a good start.|is called Criminal Minds. We're off to a good start.
2018_09_25_74|The Titanic was built by the Oceanic Steam Navigation Company, better known as this colorful line.|The Titanic was built by the Oceanic Steam Navigation Company, better known as this colorful line.
2018_09_14_57|It opened its doors in Chicago in 1959 to become the world's premier comedy club and improv school.|It opened its doors in Chicago in nineteen fifty-nine to become the world's premier comedy club and improv school.
2018_09_24_17|James Bond film, Diamonds Are Forever.|James Bond film, Diamonds Are Forever.
2018_09_20_18|This classic drawing toy was once called Telecran, still its name in France.|This classic drawing toy was once called Telecran, still its name in France.
2018_09_21_72|This king of Wakanda is the alter ego of the Black Panther.|This king of Wakanda is the alter ego of the Black Panther.
2018_09_13_55|What is Appalachian Spring?|What is Appalachian Spring?
2018_09_10_81|It's about a 50 mile drive from Penn to this other Ivy League school that fits the category.|It's about a fifty mile drive from Penn to this other Ivy League school that fits the category.
2018_09_11_86|Judging by the speed at which all three of you wrote down your responses, I think we're going to get a lot of correct responses here. Becky we come to you first. You are at 3200 and you're going to add to that because the house is right. Oh, you're not going to add. You remain there. All right, let's come down to our champion. Rick, 17,800 going into final. Came up with a correct response. Risked 11,399. It could be a big payday of 29,199. It all depends on Laurie Goodman. She had the lead. Will she retain the lead? She has 19,000. She will add 15,401.|Judging by the speed at which all three of you wrote down your responses, I think we're going to get a lot of correct responses here. Becky we come to you first. You are at three thousand, two hundred and you're going to add to that because the house is right. Oh, you're not going to add. You remain there. All right, let's come down to our champion. Rick, seventeen thousand, eight hundred going into final. Came up with a correct response. Risked eleven thousand, three hundred and ninety-nine. It could be a big payday of twenty-nine thousand, one hundred and ninety-nine. It all depends on Laurie Goodman. She had the lead. Will she retain the lead? She has nineteen thousand. She will add fifteen thousand, four hundred and one.
2018_09_20_45|Kelly.|Kelly.
2018_09_13_70|Lorelei from Gilmore Girls. She's had three books hit the New York Times bestsellers list. One a novel.|Lorelei from Gilmore Girls. She's had three books hit the New York Times bestsellers list. One a novel.
2018_07_02_8|Set in Washington, D.C., NCIS spun off versions that take place in these other two cities.|Set in Washington, D.C., NCIS spun off versions that take place in these other two cities.
2018_09_13_33|He was a young man of 35 when he performed for inmates at Folsom Prison for a live album.|He was a young man of thirty-five when he performed for inmates at Folsom Prison for a live album.
2018_09_26_49|Disney is right, yes, less than a minute.|Disney is right, yes, less than a minute.
2018_09_24_55|Here's the clue. It's a synonym for clue.|Here's the clue. It's a synonym for clue.
2018_09_26_33|Alright, why?|Alright, why?
2018_09_11_59|Here is the clue. John Carroll, the first Roman Catholic bishop in the United States founded this DC University in 1789.|Here is the clue. John Carroll, the first Roman Catholic bishop in the United States founded this DC University in seventeen eighty-nine.
2018_09_26_87|Your surgeon could choose to take a look inside you with this type of fiber optic instrument.|Your surgeon could choose to take a look inside you with this type of fiber optic instrument.
2018_09_24_65|And that word is magnetic.|And that word is magnetic.
2018_09_21_19|Good, you're on the board now. And not only are you on the board, but you're in second place just like that. Alright, we're going to take a break.|Good, you're on the board now. And not only are you on the board, but you're in second place just like that. Alright, we're going to take a break.
2018_09_10_91|Our final today takes us into the southern hemisphere and to this clue.|Our final today takes us into the southern hemisphere and to this clue.
2018_09_27_75|Mexico's Museo Francisco Villa honors the bandit turned revolutionary better known by this nickname|Mexico's Museo Francisco Villa honors the bandit turned revolutionary better known by this nickname
2018_09_24_28|Let's get back into this. William, you are in command of the board. Make a selection.|Let's get back into this. William, you are in command of the board. Make a selection.
2018_09_10_16|Eggs can be artificially hatched in one type of this apparatus. Premature babies are kept in another type.|Eggs can be artificially hatched in one type of this apparatus. Premature babies are kept in another type.
2018_09_13_52|An annoyed critic wrote of this isms 1876 show, trees are not violet, the sky is not the color of fresh butter.|An annoyed critic wrote of this isms eighteen seventy-six show, trees are not violet, the sky is not the color of fresh butter.
2018_09_26_58|but he can build on that very quickly with these categories. Getting, coordinated, Mr. and Mrs. Songs, operation, around the mansion, how, D. Each correct response will have those three letters, H-O-W, followed at some point by a D. And finally, partner, how D, partner.|but he can build on that very quickly with these categories. Getting, coordinated, Mister and Misess Songs, operation, around the mansion, how, D. Each correct response will have those three letters, H-O-W, followed at some point by a D. And finally, partner, how D, partner.
2018_09_11_81|Here's the clue. Members of the organization known by this acronym run alphabetically from Algeria to Venezuela.|Here's the clue. Members of the organization known by this acronym run alphabetically from Algeria to Venezuela.
2018_09_24_45|Over 60,000 acres of the Galapagos Islands have been set aside for beneficial crops like this grass of the genus Saccharum. This primitive but very effective press is helping to extract the juices.|Over sixty thousand acres of the Galapagos Islands have been set aside for beneficial crops like this grass of the genus Saccharum. This primitive but very effective press is helping to extract the juices.
2018_09_24_47|Darwin's finches writ large is how Carl Safina describes this soaring bird. The wave type here in the Galapagos is the only truly tropical type and it has evolved distinct markings that help provide its name.|Darwin's finches writ large is how Carl Safina describes this soaring bird. The wave type here in the Galapagos is the only truly tropical type and it has evolved distinct markings that help provide its name.
2018_09_24_64|Adjective for the brand of poetry kits created by Dave Capel when he moved words at random to try to beat writer's block.|Adjective for the brand of poetry kits created by Dave Capel when he moved words at random to try to beat writer's block.
2018_09_27_66|Amanda Bynes pretends to be a boy and plays soccer at Illyria Prep in She's the Man, loosely based on this comedy.|Amanda Bynes pretends to be a boy and plays soccer at Illyria Prep in She's the Man, loosely based on this comedy.
2018_09_14_61|An old English one is seen here.|An old English one is seen here.
2018_09_27_91|Perhaps our champion was a bit at a disadvantage on this because she is from Canada. We'll get to her in a moment. We start with you, Michael. I hope this was a good day for you. You had a proposal accepted and you came up with a correct response. What is the Alamo? And you will add 9,990. So you are now in the lead with 19,990. Looks like a big ring if it holds up. Katie Lombardo, you're at 12,400. You came up with the Alamo also and you will add 4,000. Not enough, taking you to 16,400. Over to Evelyn. She wrote something down, crossed it out, I believe. And let's see, she started with something with an O and then what is the Alamo? And did you, champ, risk enough 96.01? You did indeed. Thank you.|Perhaps our champion was a bit at a disadvantage on this because she is from Canada. We'll get to her in a moment. We start with you, Michael. I hope this was a good day for you. You had a proposal accepted and you came up with a correct response. What is the Alamo? And you will add nine thousand, nine hundred and ninety. So you are now in the lead with nineteen thousand, nine hundred and ninety. Looks like a big ring if it holds up. Katie Lombardo, you're at twelve thousand, four hundred. You came up with the Alamo also and you will add four thousand. Not enough, taking you to sixteen thousand, four hundred. Over to Evelyn. She wrote something down, crossed it out, I believe. And let's see, she started with something with an O and then what is the Alamo? And did you, champ, risk enough ninety-six point zero one? You did indeed. Thank you.
2018_09_14_87|Rome has a museum for souls sent here, a place of purification or punishment for some Catholics.|Rome has a museum for souls sent here, a place of purification or punishment for some Catholics.
2018_09_27_58|It's also called a seismic sea wave.|It's also called a seismic sea wave.
2018_09_10_86|Neil Armstrong took more than one step for him to tenacity in India.|Neil Armstrong took more than one step for him to tenacity in India.
2018_09_26_11|A world capital, saunas.|A world capital, saunas.
2018_09_10_51|for 4,800 if you are correct, here is your clue. After a 26 billion dollar merger in 2016, this business website might keep nagging Microsoft to update its resume.|for four thousand, eight hundred if you are correct, here is your clue. After a twenty-six billion dollar merger in twenty sixteen, this business website might keep nagging Microsoft to update its resume.
2018_09_20_21|I hear you're not certain about the correct pronunciation of your last name. It's a French name, Le Verreaux.|I hear you're not certain about the correct pronunciation of your last name. It's a French name, Le Verreaux.
2018_07_02_1b|I really enjoy spending time with bright people, and we have three very bright ones as our contestants today. So let's put them to the test. Here we go.|I really enjoy spending time with bright people, and we have three very bright ones as our contestants today. So let's put them to the test. Here we go.
2018_09_13_23|You got it, and that takes you up to 1,600.|You got it, and that takes you up to one thousand, six hundred.
2018_09_10_44|Iowans roll their eyes upward at this state.|Iowans roll their eyes upward at this state.
2018_09_19_52|to mend boots, or to put something together clumsily.|to mend boots, or to put something together clumsily.
2018_09_24_34|After G, you get the H, and the H stood for Hugo.|After G, you get the H, and the H stood for Hugo.
2018_09_27_67|Rosencrantz and Guildenstern are hosers. SCTV's Bob and Doug McKenzie in this film very, very loosely based on Hamlet.|Rosencrantz and Guildenstern are hosers. SCTV's Bob and Doug McKenzie in this film very, very loosely based on Hamlet.
2018_07_02_7|You're right.|You're right.
2018_09_14_2|TV Guide Magazine's 65th anniversary, a whole category celebrating that publication. Followed by multi-word capital cities, non-fiction, foreign phrase book, sweet somethings. Can you hear me? Kyle, can you hear me?|TV Guide Magazine's sixty-fiveth anniversary, a whole category celebrating that publication. Followed by multi-word capital cities, non-fiction, foreign phrase book, sweet somethings. Can you hear me? Kyle, can you hear me?
2018_09_27_36|Sinosat 2.|Sinosat two.
2018_09_14_6|You're tied with Kyle at 600, but you can risk up to 1,000.|You're tied with Kyle at six hundred, but you can risk up to one thousand.
2018_09_10_79|Are you ready? This 11-letter word means basic, like skills everyone should have.|Are you ready? This eleven-letter word means basic, like skills everyone should have.
2018_09_13_90|Most famous movie role was as a football player. Lauren, we come to you first. What did you write down as your response? You came up with Indianapolis, you were close. Close, but no cigar, sorry. It'll cost you everything, you dropped to zero. Let's go to Sean Moore in the middle, he had 12,000. What was his response? Iwo Jima, nope, wasn't a war picture. You lose 8,000, dropping you to 4,000 even as we come to Kyle Jones who had 16,800. He wrote down what is Dallas, that too is incorrect. The role was that of George Gipp, a football player for Notre Dame. The premiere was held in South Bend, Indiana, where Notre Dame is located. It's going to cost our champion how much money? 72.01, he will remain champion.|Most famous movie role was as a football player. Lauren, we come to you first. What did you write down as your response? You came up with Indianapolis, you were close. Close, but no cigar, sorry. It'll cost you everything, you dropped to zero. Let's go to Sean Moore in the middle, he had twelve thousand. What was his response? Iwo Jima, nope, wasn't a war picture. You lose eight thousand, dropping you to four thousand even as we come to Kyle Jones who had sixteen thousand, eight hundred. He wrote down what is Dallas, that too is incorrect. The role was that of George Gipp, a football player for Notre Dame. The premiere was held in South Bend, Indiana, where Notre Dame is located. It's going to cost our champion how much money? seventy-two point zero one, he will remain champion.
